rank,rankType,officialRank,officialMarketShare,estimatedScore,title,source,libraryId,popularityRank,snippets,tokens,updateUtc,updateAgo,trustScore,verified,benchmarkScore,type,docsRepoUrl,docsSiteUrl,score_popularity,score_snippets,score_tokens,score_trust,score_verified,score_recency
839,estimated,,,0.502703,SGLang,/sgl-project/sglang,,1158,1251,368600,2026-03-14T05:29:10.609000Z,3d,5.6,,78.7,repo,https://github.com/sgl-project/sglang,,0.446601,0.495232,0.67606,0.56,0.0,0.905541
840,estimated,,,0.502655,SvelteKit,/llmstxt/svelte_dev_kit_llms_txt,,3481,9828,2348275,2025-09-22T12:31:10.957000Z,5mo,9.9,,76.3,llmstxt,https://svelte.dev/docs/kit/llms.txt,,0.339216,0.638306,0.773729,0.99,0.0,0.145747
841,estimated,,,0.50256,QuantConnect,/quantconnect/documentation,,2295,5791,1669148,2025-10-30T15:16:01.671000Z,4mo,8.9,,85.5,repo,https://github.com/quantconnect/documentation,,0.379868,0.601585,0.755723,0.89,0.0,0.178868
842,estimated,,,0.502559,Fastlane,/fastlane/docs,,828,1395,229755,2025-10-24T18:23:15.181000Z,4mo,8,,87.8,repo,https://github.com/fastlane/docs,,0.479312,0.502791,0.651127,0.8,0.0,0.172819
843,estimated,,,0.502444,Tauri,/llmstxt/tauri_app_llms-full_txt,,1810,1475,426847,2026-02-01T00:27:58.970000Z,1mo,9.7,,75.2,llmstxt,https://tauri.app/llms-full.txt,,0.403032,0.50666,0.683798,0.97,0.0,0.403559
844,estimated,,,0.502136,JFrog Applications,/jfrog/documentation,,2694,940,110100,2025-10-17T17:14:04.440000Z,5mo,9.3,True,52,repo,https://github.com/jfrog/documentation,,0.364227,0.475405,0.612327,0.93,1.0,0.166076
845,estimated,,,0.502132,GDAL,/osgeo/gdal,,6036,3843,752428,2025-10-31T07:32:48.040000Z,4mo,9.3,True,86.7,repo,https://github.com/osgeo/gdal,,0.285497,0.57312,0.713698,0.93,1.0,0.179594
846,estimated,,,0.502069,OpenZeppelin Contracts,/openzeppelin/openzeppelin-contracts,,1296,139,31550,2025-10-20T23:20:32.414000Z,4mo,9.7,True,58.5,repo,https://github.com/openzeppelin/openzeppelin-contracts,,0.435619,0.343114,0.546406,0.97,1.0,0.169123
847,estimated,,,0.502057,Deepgram JavaScript SDK,/deepgram/deepgram-js-sdk,,1484,151,38332,2026-01-16T14:00:10.887000Z,1mo,9.2,True,83.9,repo,https://github.com/deepgram/deepgram-js-sdk,,0.422406,0.348824,0.556676,0.92,1.0,0.334171
848,estimated,,,0.501934,DOMPurify,/cure53/dompurify,,1406,110,35397,2026-01-19T04:52:40.829000Z,1mo,9.4,True,86.4,repo,https://github.com/cure53/dompurify,,0.427673,0.326998,0.552475,0.94,1.0,0.344216
849,estimated,,,0.501893,PixiJS,/llmstxt/pixijs_llms-full_txt,,2178,3086,826393,2025-12-04T09:04:11.256000Z,3mo,9.8,,88.3,llmstxt,https://pixijs.com/llms-full.txt,,0.384974,0.557892,0.718644,0.98,0.0,0.225598
850,estimated,,,0.501869,Razorpay Node.js,/razorpay/razorpay-node,,2015,411,119693,2025-08-13T04:45:17.179000Z,7mo,9.3,True,,repo,https://github.com/razorpay/razorpay-node,,0.392564,0.418059,0.616733,0.93,1.0,0.121872
851,estimated,,,0.501835,React Native Reusables,/mrzachnugent/react-native-reusables,,1395,226,33047,2025-10-19T06:18:00.312000Z,4mo,9.3,True,77.3,repo,https://github.com/mrzachnugent/react-native-reusables,,0.428439,0.376671,0.548851,0.93,1.0,0.167508
852,estimated,,,0.501816,Docker,/llmstxt/docker_llms_txt,,4455,8885,2787058,2026-01-14T11:52:21.790000Z,2mo,10,,85,llmstxt,https://docs.docker.com/llms.txt,,0.315139,0.631303,0.782764,1.0,0.0,0.326572
853,estimated,,,0.501801,CockroachDB,/cockroachdb/docs,,7992,119824,26510315,2025-08-10T17:01:35.373000Z,7mo,8.2,,,repo,https://github.com/cockroachdb/docs,,0.258099,0.811937,0.901575,0.82,0.0,0.120652
854,estimated,,,0.501535,Quarkus LangChain4j,/quarkiverse/quarkus-langchain4j,,5040,2010,458725,2025-08-24T00:35:52.410000Z,6mo,10,True,,repo,https://github.com/quarkiverse/quarkus-langchain4j,,0.303098,0.528136,0.687597,1.0,1.0,0.127479
855,estimated,,,0.501512,SigNoz,/signoz/signoz,,5925,472,176913,2026-03-11T17:20:01.254000Z,5d,9.9,True,46.4,repo,https://github.com/signoz/signoz,,0.287308,0.427646,0.637342,0.99,1.0,0.841852
856,estimated,,,0.50148,Readability,/mozilla/readability,,6088,3533,1487759,2025-09-27T18:49:19.638000Z,5mo,9,True,69,repo,https://github.com/mozilla/readability,,0.28466,0.567282,0.749656,0.9,1.0,0.149571
857,estimated,,,0.501378,ClickHouse,/clickhouse/clickhouse,,10947,5112,1237354,2026-02-16T11:34:21.482000Z,28d,9.4,True,78,repo,https://github.com/clickhouse/clickhouse,,0.22739,0.592927,0.739935,0.94,1.0,0.509548
858,estimated,,,0.501308,Discord.py,/rapptz/discord.py,,964,468,111886,2026-02-19T14:27:42.993000Z,25d,8.8,,90,repo,https://github.com/rapptz/discord.py,,0.464483,0.427056,0.613175,0.88,0.0,0.538065
859,estimated,,,0.501229,Hugging Face Hub,/huggingface/hub-docs,,3956,1325,416620,2025-08-08T10:11:44.996000Z,7mo,9.6,True,,repo,https://github.com/huggingface/hub-docs,,0.326733,0.499219,0.682519,0.96,1.0,0.119554
860,estimated,,,0.501069,Notifee,/invertase/notifee,,2335,388,113722,2025-08-08T00:38:28.618000Z,7mo,10,True,,repo,https://github.com/invertase/notifee,,0.378182,0.41407,0.614034,1.0,1.0,0.119364
861,estimated,,,0.501007,Angular Components,/angular/components,,1568,2276,499628,2025-12-23T11:53:10.368000Z,2mo,8.9,,63.5,repo,https://github.com/angular/components,,0.417034,0.536761,0.692102,0.89,0.0,0.263475
862,estimated,,,0.500955,WAHA,/devlikeapro/waha-docs,,1482,827,246403,2026-03-11T00:38:05.847000Z,6d,7.8,,84.1,repo,https://github.com/devlikeapro/waha-docs,,0.422537,0.466522,0.654817,0.78,0.0,0.82573
863,estimated,,,0.500913,gRPC,/grpc/grpc,,2503,437,198270,2025-12-20T07:47:31.404000Z,2mo,9,True,75.8,repo,https://github.com/grpc/grpc,,0.371403,0.422308,0.643353,0.9,1.0,0.256337
864,estimated,,,0.500756,Flame,/flame-engine/flame,,856,748,203621,2026-01-17T14:15:01.095000Z,1mo,8.1,,90,repo,https://github.com/flame-engine/flame,,0.476069,0.45956,0.644758,0.81,0.0,0.337974
865,estimated,,,0.50065,OpenTelemetry Semantic Conventions,/open-telemetry/semantic-conventions,,3142,467,288807,2026-01-10T11:12:58.137000Z,2mo,9.3,True,35.1,repo,https://github.com/open-telemetry/semantic-conventions,,0.349215,0.426908,0.663192,0.93,1.0,0.312856
866,estimated,,,0.500639,Prisma Postgres,/llmstxt/prisma_io_llms-full_txt,,7597,45708,9401422,2025-09-20T20:52:09.897000Z,5mo,9.9,,83.8,llmstxt,https://www.prisma.io/docs/llms-full.txt,,0.263047,0.745021,0.846896,0.99,0.0,0.144586
867,estimated,,,0.50062,Driver.js,/kamranahmedse/driver.js,,1202,90,24831,2025-11-10T18:34:02.165000Z,4mo,9.9,True,95.6,repo,https://github.com/kamranahmedse/driver.js,,0.442964,0.313203,0.533775,0.99,1.0,0.19159
868,estimated,,,0.500451,KooG,/jetbrains/koog-docs,,2496,297,103731,2026-01-21T15:23:52.251000Z,1mo,9.5,True,85.4,repo,https://github.com/jetbrains/koog-docs,,0.371676,0.395567,0.609184,0.95,1.0,0.354123
869,estimated,,,0.500342,Apollo Router Core,/apollographql/router,,4048,1462,342694,2025-08-20T12:04:25.439000Z,6mo,9.6,True,,repo,https://github.com/apollographql/router,,0.324489,0.506046,0.672216,0.96,1.0,0.125599
870,estimated,,,0.500225,Azure SDK for Go,/azure/azure-sdk-for-go,,4603,2452,306394,2025-07-18T09:17:31.106000Z,8mo,9.6,True,,repo,https://github.com/azure/azure-sdk-for-go,,0.31195,0.541931,0.66631,0.96,1.0,0.110306
871,estimated,,,0.500156,React Hook Form Resolvers,/react-hook-form/resolvers,,765,43,17758,2025-11-17T19:20:33.557000Z,3mo,9.1,True,81.1,repo,https://github.com/react-hook-form/resolvers,,0.487028,0.262748,0.516093,0.91,1.0,0.200599
872,estimated,,,0.500125,SignalWire,/signalwire/docs,,9549,7251,1418046,2025-09-22T15:05:14.100000Z,5mo,9.9,True,0,repo,https://github.com/signalwire/docs,,0.240726,0.617194,0.747124,0.99,1.0,0.145823
873,estimated,,,0.500115,Redpanda,/redpanda-data/docs,,5026,2678,282758,2025-05-30T16:47:52.025000Z,9mo,10,True,,repo,https://github.com/redpanda-data/docs,,0.303369,0.54805,0.662076,1.0,1.0,0.093558
874,estimated,,,0.500057,Warp,/nvidia/warp,,4408,584,192729,2026-02-27T00:01:52.877000Z,18d,9.2,True,72.7,repo,https://github.com/nvidia/warp,,0.316174,0.442401,0.641858,0.92,1.0,0.62039
875,estimated,,,0.50003,Babel,/babel/babel,,4602,1745,390214,2025-11-02T20:32:42.398000Z,4mo,9.5,True,77.4,repo,https://github.com/babel/babel,,0.311971,0.518324,0.679065,0.95,1.0,0.182369
876,estimated,,,0.500005,XGBoost,/dmlc/xgboost,,1017,594,230986,2026-01-22T14:31:17.705000Z,1mo,8.9,,88.1,repo,https://github.com/dmlc/xgboost,,0.459264,0.443578,0.651409,0.89,0.0,0.358197
877,estimated,,,0.499974,Terraform Azure AD Provider,/hashicorp/terraform-provider-azuread,,3519,973,247955,2025-08-08T04:31:31.282000Z,7mo,9.8,True,,repo,https://github.com/hashicorp/terraform-provider-azuread,,0.338157,0.477798,0.655148,0.98,1.0,0.119441
878,estimated,,,0.499966,Argo Rollouts,/argoproj/argo-rollouts,,2527,529,144811,2025-11-03T00:27:38.621000Z,4mo,9.3,True,86.7,repo,https://github.com/argoproj/argo-rollouts,,0.370471,0.435546,0.626781,0.93,1.0,0.18255
879,estimated,,,0.499949,Meteor,/meteor/meteor,,5137,3049,536016,2025-09-01T10:21:17.685000Z,6mo,9.2,True,66.4,repo,https://github.com/meteor/meteor,,0.301237,0.557055,0.69581,0.92,1.0,0.132201
880,estimated,,,0.499924,Apache CloudStack,/apache/cloudstack-documentation,,5395,469,277524,2026-03-10T16:43:42.884000Z,6d,9.1,True,65.8,repo,https://github.com/apache/cloudstack-documentation,,0.296454,0.427204,0.66109,0.91,1.0,0.81831
881,estimated,,,0.499919,Redis Node.js Client,/redis/node-redis,,1612,158,42635,2026-01-26T07:07:57.347000Z,1mo,9,True,86.6,repo,https://github.com/redis/node-redis,,0.414334,0.35195,0.562287,0.9,1.0,0.374715
882,estimated,,,0.499918,Windows Driver Documentation,/microsoftdocs/windows-driver-docs,,6106,37063,15226433,2025-08-09T17:03:59.855000Z,7mo,8.9,,,repo,https://github.com/microsoftdocs/windows-driver-docs,,0.284371,0.730465,0.872328,0.89,0.0,0.12017
883,estimated,,,0.499843,Flowable Engine,/flowable/flowable-engine,,1400,2436,758868,2025-10-27T15:01:21.788000Z,4mo,8.3,,81,repo,https://github.com/flowable/flowable-engine,,0.42809,0.541476,0.714148,0.83,0.0,0.175714
884,estimated,,,0.49984,Fern,/fern-api/fern,,10699,12178,1671532,2025-07-17T15:59:25.071000Z,8mo,9.7,True,,repo,https://github.com/fern-api/fern,,0.229626,0.65319,0.755799,0.97,1.0,0.110014
885,estimated,,,0.499735,Vue.js,/llmstxt/vuejs_llms-full_txt,,7583,1870,541358,2026-02-07T19:31:02.097000Z,1mo,10,True,81.9,llmstxt,https://vuejs.org/llms-full.txt,,0.263227,0.523125,0.696333,1.0,1.0,0.44415
886,estimated,,,0.499596,PrimeFaces,/primefaces/primefaces,,4376,45001,7186708,2025-07-07T08:29:51.912000Z,8mo,7.8,,,repo,https://github.com/primefaces/primefaces,,0.316885,0.743939,0.832727,0.78,0.0,0.106006
887,estimated,,,0.499467,Lenis,/darkroomengineering/lenis,,677,45,7957,2025-09-04T22:40:01.841000Z,6mo,9.4,True,67.3,repo,https://github.com/darkroomengineering/lenis,,0.49894,0.265835,0.473754,0.94,1.0,0.13428
888,estimated,,,0.499444,Spring Data Redis,/spring-projects/spring-data-redis,,1291,145,26061,2025-10-23T18:22:37.485000Z,4mo,9.5,True,72.3,repo,https://github.com/spring-projects/spring-data-redis,,0.435996,0.346028,0.536325,0.95,1.0,0.171829
889,estimated,,,0.499421,AndroidX Media3,/androidx/media,,878,381,114476,2026-03-05T04:54:43.999000Z,12d,7.6,,80.8,repo,https://github.com/androidx/media,,0.473595,0.412809,0.614382,0.76,0.0,0.711688
890,estimated,,,0.499403,Kong,/kong/kong,,2329,195,82184,2026-01-28T13:07:40.316000Z,1mo,9.7,True,78.3,repo,https://github.com/kong/kong,,0.378433,0.366476,0.596903,0.97,1.0,0.38555
891,estimated,,,0.499112,Deepgram Python SDK,/deepgram/deepgram-python-sdk,,1824,194,60107,2026-01-11T10:16:27.790000Z,2mo,9.2,True,81,repo,https://github.com/deepgram/deepgram-python-sdk,,0.40228,0.366121,0.580402,0.92,1.0,0.316023
892,estimated,,,0.499109,dbatools,/dataplat/docs,,3571,4558,1415663,2026-02-24T13:39:40.032000Z,20d,8.9,,76.9,repo,https://github.com/dataplat/docs,,0.336725,0.584965,0.747036,0.89,0.0,0.590682
893,estimated,,,0.499058,Phaser,/phaserjs/phaser,,1242,123,15546,2025-10-07T13:44:56.866000Z,5mo,10,True,26.4,repo,https://github.com/phaserjs/phaser,,0.439771,0.334687,0.509076,1.0,1.0,0.157245
894,estimated,,,0.49892,Airbyte,/airbytehq/airbyte,,2210,5067,1087147,2025-11-15T17:53:31.922000Z,4mo,8.8,,85.2,repo,https://github.com/airbytehq/airbyte,,0.383551,0.592314,0.733109,0.88,0.0,0.197873
895,estimated,,,0.498861,Pyright,/microsoft/pyright,,2034,134,50180,2026-01-30T20:45:14.157000Z,1mo,9.9,True,78.4,repo,https://github.com/microsoft/pyright,,0.391648,0.340589,0.570882,0.99,1.0,0.397387
896,estimated,,,0.498591,Visual Studio Code,/microsoft/vscode,,4432,545,253605,2026-02-05T20:16:34.055000Z,1mo,9.9,True,57.8,repo,https://github.com/microsoft/vscode,,0.315644,0.437611,0.656336,0.99,1.0,0.431573
897,estimated,,,0.498542,Appwrite,/appwrite/appwrite,,3249,14252,2598561,2025-10-15T01:16:33.651000Z,5mo,8.5,,51.3,repo,https://github.com/appwrite/appwrite,,0.345947,0.664109,0.779071,0.85,0.0,0.163662
898,estimated,,,0.498225,Frida,/frida/frida-website,,3544,603,223152,2025-12-21T23:56:26.620000Z,2mo,9.7,True,80.1,repo,https://github.com/frida/frida-website,,0.337466,0.44462,0.649589,0.97,1.0,0.260055
899,estimated,,,0.497909,StatsForecast,/nixtla/statsforecast,,3869,1178,197227,2025-11-04T19:47:28.122000Z,4mo,9.6,True,82.6,repo,https://github.com/nixtla/statsforecast,,0.328903,0.491061,0.643075,0.96,1.0,0.184578
900,estimated,,,0.49788,Scanpy,/scverse/scanpy,,4341,334,109992,2026-03-09T05:41:29.855000Z,8d,9.3,True,88.2,repo,https://github.com/scverse/scanpy,,0.317669,0.403694,0.612275,0.93,1.0,0.786972
901,estimated,,,0.497804,OpenAI Java,/openai/openai-java,,1618,108,32204,2026-02-10T19:56:02.295000Z,1mo,9.1,True,76.1,repo,https://github.com/openai/openai-java,,0.413972,0.325735,0.547488,0.91,1.0,0.464919
902,estimated,,,0.497733,Mistral.rs,/ericlbuehler/mistral.rs,,2716,686,170515,2025-08-16T02:11:16.942000Z,7mo,9.2,True,,repo,https://github.com/ericlbuehler/mistral.rs,,0.363433,0.453561,0.635399,0.92,1.0,0.123321
903,estimated,,,0.497729,SciPy,/scipy/scipy,,1533,1390,588876,2026-01-15T03:56:02.760000Z,2mo,8.7,,82.7,repo,https://github.com/scipy/scipy,,0.419236,0.502542,0.700771,0.87,0.0,0.328969
904,estimated,,,0.497645,IntelliJ Plugins,/jetbrains/intellij-plugins,,10425,9827,1939976,2025-08-07T21:50:01.680000Z,7mo,9.5,True,,repo,https://github.com/jetbrains/intellij-plugins,,0.232159,0.638299,0.763654,0.95,1.0,0.119309
905,estimated,,,0.497619,Laravel Framework,/laravel/framework,,1634,65,26389,2026-02-21T20:30:23.081000Z,23d,9.5,True,79.4,repo,https://github.com/laravel/framework,,0.413012,0.290901,0.536985,0.95,1.0,0.560711
906,estimated,,,0.497466,Prometheus,/prometheus/docs,,822,333,215551,2026-02-24T16:11:34.285000Z,20d,7.4,,76.5,repo,https://github.com/prometheus/docs,,0.480021,0.403486,0.647761,0.74,0.0,0.591912
907,estimated,,,0.497419,Listmonk,/knadh/listmonk,,4477,218,57255,2026-03-14T23:14:14.327000Z,2d,9.8,True,60.2,repo,https://github.com/knadh/listmonk,,0.314658,0.37418,0.577838,0.98,1.0,0.926219
908,estimated,,,0.49734,FastEndpoints,/fastendpoints/documentation,,1086,411,82078,2026-03-15T00:59:12.774000Z,2d,7.4,,90.9,repo,https://github.com/fastendpoints/documentation,,0.452862,0.418059,0.596835,0.74,0.0,0.928309
909,estimated,,,0.497167,Terraform MongoDB Atlas Provider,/mongodb/terraform-provider-mongodbatlas,,3882,1288,367568,2025-09-27T13:35:26.557000Z,5mo,9.1,True,76.6,repo,https://github.com/mongodb/terraform-provider-mongodbatlas,,0.328576,0.497254,0.675912,0.91,1.0,0.149409
910,estimated,,,0.497108,gRPC Go,/grpc/grpc-go,,1170,166,19449,2025-09-25T05:33:01.756000Z,5mo,9,True,78.5,repo,https://github.com/grpc/grpc-go,,0.445595,0.355359,0.52089,0.9,1.0,0.147691
911,estimated,,,0.497054,LangGraph Redis,/redis-developer/langgraph-redis,,2639,298,73552,2026-01-20T07:01:57.663000Z,1mo,9.7,True,78.3,repo,https://github.com/redis-developer/langgraph-redis,,0.36624,0.3958,0.59105,0.97,1.0,0.348574
912,estimated,,,0.496936,Debezium,/debezium/debezium,,3569,1198,213133,2025-10-29T03:25:20.594000Z,4mo,9.1,True,67.8,repo,https://github.com/debezium/debezium,,0.33678,0.492229,0.647166,0.91,1.0,0.177289
913,estimated,,,0.496859,FastMCP,/punkpeye/fastmcp,,2298,190,54432,2026-02-03T02:48:23.828000Z,1mo,9.6,True,76.6,repo,https://github.com/punkpeye/fastmcp,,0.379741,0.364682,0.575172,0.96,1.0,0.415277
914,estimated,,,0.49684,D3,/d3/d3,,1211,1641,451100,2025-12-12T12:21:26.514000Z,3mo,8,,70.6,repo,https://github.com/d3/d3,,0.442236,0.51406,0.686713,0.8,0.0,0.240302
915,estimated,,,0.496748,MailKit,/jstedfast/mailkit,,6223,3934,687358,2025-07-08T18:27:27.483000Z,8mo,9.3,True,,repo,https://github.com/jstedfast/mailkit,,0.282519,0.574745,0.708927,0.93,1.0,0.106538
916,estimated,,,0.496668,Sentry Python,/getsentry/sentry-python,,979,81,20105,2025-10-26T16:23:20.170000Z,4mo,9,True,91.3,repo,https://github.com/getsentry/sentry-python,,0.462977,0.305972,0.52264,0.9,1.0,0.174749
917,estimated,,,0.496668,esbuild,/evanw/esbuild,,1478,1982,457566,2025-10-28T23:34:08.054000Z,4mo,8.9,,82.6,repo,https://github.com/evanw/esbuild,,0.422801,0.527162,0.687464,0.89,0.0,0.177121
918,estimated,,,0.496405,X402,/coinbase/x402,,1560,1167,386447,2026-03-01T09:58:57.202000Z,15d,7.6,,75,repo,https://github.com/coinbase/x402,,0.417533,0.49041,0.678553,0.76,0.0,0.652997
919,estimated,,,0.496367,Setuptools,/pypa/setuptools,,1909,373,50944,2025-07-08T11:28:38.586000Z,8mo,9.4,True,,repo,https://github.com/pypa/setuptools,,0.397836,0.41134,0.571679,0.94,1.0,0.106428
920,estimated,,,0.496256,NoneBot 2,/nonebot/nonebot2,,5095,2092,257739,2025-09-30T10:16:49.108000Z,5mo,9.8,True,59.8,repo,https://github.com/nonebot/nonebot2,,0.302038,0.530911,0.657189,0.98,1.0,0.151569
921,estimated,,,0.495958,GoFrame,/gogf/gf-site,,3202,19264,1704519,2025-10-13T10:27:08.554000Z,5mo,8.1,,72.6,repo,https://github.com/gogf/gf-site,,0.347369,0.685031,0.75683,0.81,0.0,0.16223
922,estimated,,,0.495754,Label Studio,/humansignal/label-studio,,5224,1573,399558,2025-11-12T03:00:03.644000Z,4mo,9.7,True,71.3,repo,https://github.com/humansignal/label-studio,,0.299598,0.511124,0.680313,0.97,1.0,0.193258
923,estimated,,,0.495667,Snyk CLI,/snyk/cli,,7257,2715,761136,2025-12-15T18:56:50.678000Z,3mo,9.6,True,85.7,repo,https://github.com/snyk/cli,,0.267516,0.549002,0.714305,0.96,1.0,0.246774
924,estimated,,,0.495455,Polar SDK,/polarsource/polar-python,,3848,1009,278104,2025-11-16T20:17:16.613000Z,4mo,9.2,True,96.7,repo,https://github.com/polarsource/polar-python,,0.329434,0.480318,0.6612,0.92,1.0,0.199319
925,estimated,,,0.495453,CloudNativePG,/cloudnative-pg/cloudnative-pg,,1561,602,231754,2026-03-04T10:37:25.646000Z,12d,8.6,,84.6,repo,https://github.com/cloudnative-pg/cloudnative-pg,,0.417471,0.444505,0.651584,0.86,0.0,0.699051
926,estimated,,,0.495397,Swarms,/kyegomez/swarms,,10327,2406,748017,2026-02-22T12:03:50.997000Z,22d,9.7,True,79.8,repo,https://github.com/kyegomez/swarms,,0.233081,0.540616,0.713388,0.97,1.0,0.567588
927,estimated,,,0.495274,Alpine,/alpinejs/alpine,,680,354,75315,2026-03-03T22:48:04.049000Z,13d,6.6,,92.8,repo,https://github.com/alpinejs/alpine,,0.498509,0.40772,0.592299,0.66,0.0,0.691118
928,estimated,,,0.495204,CodeIgniter 4,/codeigniter4/userguide,,2728,2378,660538,2026-02-25T03:16:54.043000Z,20d,8.8,,78.2,repo,https://github.com/codeigniter4/userguide,,0.363003,0.539804,0.706828,0.88,0.0,0.597357
929,estimated,,,0.495179,Claude Code Router,/musistudio/claude-code-router,,2889,245,67474,2026-02-17T11:43:00.311000Z,27d,9.4,True,78.5,repo,https://github.com/musistudio/claude-code-router,,0.357407,0.382253,0.586501,0.94,1.0,0.518406
930,estimated,,,0.495155,AnyIO,/agronholm/anyio,,2211,262,75722,2025-12-24T16:02:30.627000Z,2mo,9.3,True,91.3,repo,https://github.com/agronholm/anyio,,0.383506,0.386892,0.592583,0.93,1.0,0.266218
931,estimated,,,0.495137,Microsoft Graph .NET SDK,/microsoftgraph/msgraph-sdk-dotnet,,2473,9025,1472718,2025-05-27T10:36:24.274000Z,9mo,8.4,,,repo,https://github.com/microsoftgraph/msgraph-sdk-dotnet,,0.372579,0.632388,0.74912,0.84,0.0,0.092617
932,estimated,,,0.494998,Apache Groovy,/apache/groovy,,8099,1163,244228,2026-03-11T20:31:47.781000Z,5d,9.1,True,81.6,repo,https://github.com/apache/groovy,,0.256801,0.490172,0.654349,0.91,1.0,0.84501
933,estimated,,,0.494952,OpenTofu,/opentofu/opentofu,,1392,1162,479030,2026-01-29T15:43:14.516000Z,1mo,8.1,,74.3,repo,https://github.com/opentofu/opentofu,,0.428649,0.490112,0.689881,0.81,0.0,0.391119
934,estimated,,,0.494834,Vcpkg,/microsoft/vcpkg,,5133,2242,263732,2025-05-05T17:10:57.585000Z,10mo,9.9,True,,repo,https://github.com/microsoft/vcpkg,,0.301313,0.535716,0.658402,0.99,1.0,0.086795
935,estimated,,,0.494826,Chrome DevTools MCP,/chromedevtools/chrome-devtools-mcp,,695,129,24045,2026-03-11T16:26:22.396000Z,5d,8.2,,70.5,repo,https://github.com/chromedevtools/chrome-devtools-mcp,,0.496383,0.337968,0.532079,0.82,0.0,0.840973
936,estimated,,,0.494806,Ntfy,/binwiederhier/ntfy,,3586,511,157187,2025-12-23T10:47:20.094000Z,2mo,9.9,True,79.9,repo,https://github.com/binwiederhier/ntfy,,0.336316,0.433147,0.631106,0.99,1.0,0.263369
937,estimated,,,0.494799,Fyne,/fyne-io/docs.fyne.io,,1726,996,160449,2026-03-12T23:34:45.644000Z,4d,7.7,,82.2,repo,https://github.com/fyne-io/docs.fyne.io,,0.407668,0.479419,0.63219,0.77,0.0,0.872715
938,estimated,,,0.494779,Assistant-UI,/llmstxt/assistant-ui_llms-full_txt,,1813,4329,1230986,2025-09-21T18:39:26.458000Z,5mo,7.9,,56.8,llmstxt,https://www.assistant-ui.com/llms-full.txt,,0.40287,0.581386,0.739663,0.79,0.0,0.145222
939,estimated,,,0.494769,Bicep,/azure/bicep,,2523,288,116811,2025-11-30T18:45:07.568000Z,3mo,9.6,True,76.8,repo,https://github.com/azure/bicep,,0.370626,0.393438,0.615448,0.96,1.0,0.219657
940,estimated,,,0.494712,Blink.cmp,/saghen/blink.cmp,,1902,240,52045,2025-10-20T14:19:43.355000Z,4mo,9.5,True,85.5,repo,https://github.com/saghen/blink.cmp,,0.398195,0.380827,0.572806,0.95,1.0,0.168766
941,estimated,,,0.49466,Mongoose,/esl/mongoosedocs,,4539,28840,2997849,2025-10-12T10:02:44.237000Z,5mo,8.5,,0,repo,https://github.com/esl/mongoosedocs,,0.313316,0.713048,0.78661,0.85,0.0,0.161343
942,estimated,,,0.494557,Wasm Bindgen,/rustwasm/wasm-bindgen,,2848,340,100983,2026-02-03T17:50:13.641000Z,1mo,9,True,80,repo,https://github.com/rustwasm/wasm-bindgen,,0.358802,0.404926,0.607768,0.9,1.0,0.418908
943,estimated,,,0.494455,Vue Flow,/bcakmakoglu/vue-flow,,1650,197,49668,2025-09-15T07:05:10.145000Z,6mo,9.3,True,81.6,repo,https://github.com/bcakmakoglu/vue-flow,,0.412061,0.367181,0.570341,0.93,1.0,0.140804
944,estimated,,,0.494266,Kotlinx Serialization,/kotlin/kotlinx.serialization,,2686,213,67095,2026-02-09T12:46:22.176000Z,1mo,9.5,True,94.3,repo,https://github.com/kotlin/kotlinx.serialization,,0.364517,0.372577,0.586203,0.95,1.0,0.455749
945,estimated,,,0.49418,Apache Struts,/apache/struts-site,,19821,33465,8453934,2025-08-11T23:20:58.042000Z,7mo,9.1,True,,repo,https://github.com/apache/struts-site,,0.16944,0.723375,0.841293,0.91,1.0,0.121268
946,estimated,,,0.493941,Firecrawl,/firecrawl/firecrawl,,2509,178,55883,2026-02-13T20:56:27.587000Z,1mo,9.4,True,87.8,repo,https://github.com/firecrawl/firecrawl,,0.371169,0.360177,0.576559,0.94,1.0,0.487921
